date,time_riyadh,theme,content_type,source_id,platform,channel_kind,image_path,public_url,text,hashtags,buffer_status
2026-07-15,21:30,هيوستن,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-houston-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-houston.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-houston.png,"هيوستن

أبرزها: إن آر جي ستاديوم، مركز الفضاء هيوستن، حي المتاحف.
أفضل وقت: Feb، Mar، Apr، Oct

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #هيوستن,ready
2026-07-16,09:45,رابيت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-2026-07-16-prompt,X,prompt,,,"لو القرار محتاج بحث طويل، خذ الزبدة أول. بعدها قرر براحتك.

موضوع اليوم: رابيت

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-16,12:35,رابيت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-zoologist-perfumes-rabbit-91167-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-zoologist-perfumes-rabbit-91167.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-zoologist-perfumes-rabbit-91167.png,"رابيت من زولوجيست بيرفيومز.

في الأنف Rabbit يفتح بنفحات تفاح أخضر مقرمش وبرغموت منعش مع لمسة قرفة دافئة وأوراق خضراء كأنك تمشي في حقل مقطوف.

خذ زبدة العطر قبل التجربة.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #زولوجيست_بيرفيومز,ready
2026-07-16,20:45,رابيت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-zoologist-perfumes-rabbit-91167-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-zoologist-perfumes-rabbit-91167.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-zoologist-perfumes-rabbit-91167.png,"رابيت من زولوجيست بيرفيومز.

زبدة العطور تقول: في الأنف Rabbit يفتح بنفحات تفاح أخضر مقرمش وبرغموت منعش مع لمسة قرفة دافئة وأوراق خضراء كأنك تمشي في حقل مقطوف.

بدل وصف تسويقي طويل، خذ الانطباع المختصر وشوف إذا يناسبك.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #زولوجيست_بيرفيومز,ready
2026-07-16,21:30,رابيت,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-zoologist-perfumes-rabbit-91167-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-zoologist-perfumes-rabbit-91167.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-zoologist-perfumes-rabbit-91167.png,"رابيت

في الأنف Rabbit يفتح بنفحات تفاح أخضر مقرمش وبرغموت منعش مع لمسة قرفة دافئة وأوراق خضراء كأنك تمشي في حقل مقطوف.

زبدة العطور تختصر لك القرار.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #زولوجيست_بيرفيومز,ready
2026-07-17,09:45,Hard Rock Cafe Rome,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-07-17-prompt,X,prompt,,,"المكان، الوجهة، أو العطر: لا تبدأ من الحيرة. ابدأ من الخلاصة.

موضوع اليوم: Hard Rock Cafe Rome

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-17,12:35,Hard Rock Cafe Rome,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac.png,"Hard Rock Cafe Rome

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.3/10، والزبدة تقول: إذا ودك بأكل أمريكي معروف خذ الأضلاع أو الأجنحة، وخل البرغر على حسب مزاجك لأنه مو الأقوى عندهم. المكان حلو للجلوس الخفيف أو وجبة وسط اليوم،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #rome #مطاعم,ready
2026-07-17,20:45,Hard Rock Cafe Rome,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac.png,"Hard Rock Cafe Rome

زبدة الأماكن تقول: الأجنحة والأضلاع هي اللي طالعة هنا، ومعها أجواء الروك والديكور اللي يخلي الجلسة مختلفة. الخدمة غالباً ودودة والمكان مناسب إذا تبي استراحة من أكل روما التقليدي،

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #rome #مطاعم,ready
2026-07-17,21:30,Hard Rock Cafe Rome,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJ7V5-9alhLxMRD9EOOC0h4Ac.png,"Hard Rock Cafe Rome

تقييم الزبدة 9.3/10.
إذا ودك بأكل أمريكي معروف خذ الأضلاع أو الأجنحة، وخل البرغر على حسب مزاجك لأنه مو الأقوى عندهم.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #rome #مطاعم,ready
2026-07-18,09:45,ميامي,monthly-destination,monthly-2026-07-06_to_2026-08-04-2026-07-18-prompt,X,prompt,,,"وش ودك تشوف في الزبدة أكثر: مطاعم خارج السعودية، وجهات جديدة، أو عطور؟

موضوع اليوم: ميامي

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-18,12:35,ميامي,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-miami-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-miami.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-miami.png,"ميامي في بالك؟

أبرزها: هارد روك ستاديوم، ساوث بيتش، وينوود. أفضل وقت: Nov، Dec، Jan، Feb

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #ميامي,ready
2026-07-18,20:45,ميامي,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-miami-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-miami.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-miami.png,"ميامي مو مجرد صور.

أبرزها: هارد روك ستاديوم، ساوث بيتش، وينوود.

أفضل وقت: Nov، Dec، Jan، Feb

زبدة السفر تساعدك تبدأ من السياق، مو من الحيرة.

https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #ميامي,ready
2026-07-18,21:30,ميامي,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-miami-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-miami.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-miami.png,"ميامي

أبرزها: هارد روك ستاديوم، ساوث بيتش، وينوود.
أفضل وقت: Nov، Dec، Jan، Feb

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #ميامي,ready
2026-07-19,09:45,The Island Bangkok – Top Rated Thai Restaurant & Bar,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-07-19-prompt,X,prompt,,,"كل خيار له مدح وله ملاحظات. الزبدة تحاول تجمع الاثنين بدون ضجيج.

موضوع اليوم: The Island Bangkok – Top Rated Thai Restaurant & Bar

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-19,12:35,The Island Bangkok – Top Rated Thai Restaurant & Bar,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJBYCkBQCZ4jARMk27YRVj-vM-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJBYCkBQCZ4jARMk27YRVj-vM.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJBYCkBQCZ4jARMk27YRVj-vM.png,"The Island Bangkok – Top Rated Thai Restaurant & Bar

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.9/10، والزبدة تقول: إذا تبي مكان تايلندي بخدمة لطيفة وكميات تشبع، هذا خيار قوي. خذ خاو سوي أو أرز المانجو اللاصق، ومعهم عصير المانجو،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #bangkok #مطاعم,ready
2026-07-19,20:45,The Island Bangkok – Top Rated Thai Restaurant & Bar,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJBYCkBQCZ4jARMk27YRVj-vM-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJBYCkBQCZ4jARMk27YRVj-vM.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJBYCkBQCZ4jARMk27YRVj-vM.png,"The Island Bangkok – Top Rated Thai Restaurant & Bar

زبدة الأماكن تقول: أرز المانجو اللاصق وخاو سوي هم أكثر شي الناس ترجع عشانه، مع حصص كبيرة وطعم مرتب يخلّي الوجبة تستاهل. فيه تنوّع ممتاز، لكن بعض الأطباق قد ما تعجب الكل، فالأفضل تجي وأنت طالب الأطباق المشهورة عندهم.

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #bangkok #مطاعم,ready
2026-07-19,21:30,The Island Bangkok – Top Rated Thai Restaurant & Bar,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJBYCkBQCZ4jARMk27YRVj-vM-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJBYCkBQCZ4jARMk27YRVj-vM.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJBYCkBQCZ4jARMk27YRVj-vM.png,"The Island Bangkok – Top Rated Thai Restaurant & Bar

تقييم الزبدة 9.9/10.
إذا تبي مكان تايلندي بخدمة لطيفة وكميات تشبع، هذا خيار قوي. خذ خاو سوي أو أرز المانجو اللاصق، ومعهم عصير المانجو،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #bangkok #مطاعم,ready
2026-07-20,09:45,آوتلاندز,monthly-perfume,monthly-2026-07-06_to_2026-08-04-2026-07-20-prompt,X,prompt,,,"إذا عندك رحلة قريبة، لا تخلي أول يوم يضيع في البحث.

موضوع اليوم: آوتلاندز

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-20,12:35,آوتلاندز,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-amouage-outlands-97924-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-amouage-outlands-97924.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-amouage-outlands-97924.png,"آوتلاندز من أموج.

Outlands من Amouage يفتح بدخان frankincense لزج ومُدخّن كأنك داخل مخزن بخور، يقابله قشر lemon وbergamot منعشانان،

خذ زبدة العطر قبل التجربة.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #أموج,ready
2026-07-20,20:45,آوتلاندز,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-amouage-outlands-97924-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-amouage-outlands-97924.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-amouage-outlands-97924.png,"آوتلاندز من أموج.

زبدة العطور تقول: Outlands من Amouage يفتح بدخان frankincense لزج ومُدخّن كأنك داخل مخزن بخور، يقابله قشر lemon وbergamot منعشانان، وعلى الخلفية تبرز وخزات cardamom وSichuan pepper توابلية تقوّي الحضور.

بدل وصف تسويقي طويل، خذ الانطباع المختصر وشوف إذا يناسبك.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #أموج,ready
2026-07-20,21:30,آوتلاندز,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-amouage-outlands-97924-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-amouage-outlands-97924.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-amouage-outlands-97924.png,"آوتلاندز

Outlands من Amouage يفتح بدخان frankincense لزج ومُدخّن كأنك داخل مخزن بخور، يقابله قشر lemon وbergamot منعشانان،

زبدة العطور تختصر لك القرار.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #أموج,ready
2026-07-21,09:45,جدة,monthly-destination,monthly-2026-07-06_to_2026-08-04-2026-07-21-prompt,X,prompt,,,"السؤال الصح يوفر عليك وقت كثير: وش يستاهل؟ ووش لا؟

موضوع اليوم: جدة

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-21,12:35,جدة,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-jeddah-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-jeddah.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-jeddah.png,"جدة في بالك؟

أبرزها: البلد التاريخية، كورنيش جدة، غوص البحر الأحمر. أفضل وقت: Oct، Nov، Dec، Jan

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #جدة,ready
2026-07-21,20:45,جدة,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-jeddah-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-jeddah.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-jeddah.png,"جدة مو مجرد صور.

أبرزها: البلد التاريخية، كورنيش جدة، غوص البحر الأحمر.

أفضل وقت: Oct، Nov، Dec، Jan

زبدة السفر تساعدك تبدأ من السياق، مو من الحيرة.

https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #جدة,ready
2026-07-21,21:30,جدة,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-jeddah-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-jeddah.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-jeddah.png,"جدة

أبرزها: البلد التاريخية، كورنيش جدة، غوص البحر الأحمر.
أفضل وقت: Oct، Nov، Dec، Jan

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #جدة,ready
2026-07-22,09:45,Meat Moot Istanbul Taksim,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-07-22-prompt,X,prompt,,,"العطور والوجهات والأماكن كلها قرارات ذوق. الزبدة تعطيك السياق.

موضوع اليوم: Meat Moot Istanbul Taksim

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-22,12:35,Meat Moot Istanbul Taksim,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJNZXdPnW3yhQR3LX-IzyqXT8-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJNZXdPnW3yhQR3LX-IzyqXT8.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJNZXdPnW3yhQR3LX-IzyqXT8.png,"Meat Moot Istanbul Taksim

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.6/10، والزبدة تقول: إذا ودّك بوجبة لحوم للمشاركة، خذ كتف الغنم أو اللحم المدخن ومعها الصوصات. المكان مناسب للجروبات، بس حرارة البطاطس والأرز قد ما تعجب الكل.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #istanbul #مطاعم,ready
2026-07-22,20:45,Meat Moot Istanbul Taksim,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJNZXdPnW3yhQR3LX-IzyqXT8-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJNZXdPnW3yhQR3LX-IzyqXT8.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/place-ChIJNZXdPnW3yhQR3LX-IzyqXT8.png,"Meat Moot Istanbul Taksim

زبدة الأماكن تقول: اللحم المدخن وكتف الغنم هنا هم سبب الزيارة، والطراوة عليهم واضحة من أول لقمة. الخدمة غالباً سريعة والكمية كبيرة، لكن الأطباق الجانبية مو دايم تجي بنفس الحرارة، فالأفضل تروح بدري أو وقت هادي إذا تبي تجربة أرتب.

الهدف مو بس تعرف التقييم؛ تعرف وش يمدحون ووش تنتبه له قبل الزيارة.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #istanbul #مطاعم,ready
2026-07-22,21:30,Meat Moot Istanbul Taksim,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJNZXdPnW3yhQR3LX-IzyqXT8-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJNZXdPnW3yhQR3LX-IzyqXT8.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/place-ChIJNZXdPnW3yhQR3LX-IzyqXT8.png,"Meat Moot Istanbul Taksim

تقييم الزبدة 9.6/10.
إذا ودّك بوجبة لحوم للمشاركة، خذ كتف الغنم أو اللحم المدخن ومعها الصوصات. المكان مناسب للجروبات،

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #istanbul #مطاعم,ready
2026-07-23,09:45,القاهرة,monthly-destination,monthly-2026-07-06_to_2026-08-04-2026-07-23-prompt,X,prompt,,,"أحياناً أفضل توصية هي اللي تقول لك وش تنتبه منه قبل ما تتحمس.

موضوع اليوم: القاهرة

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-23,12:35,القاهرة,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-cairo-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-cairo.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/destination-cairo.png,"القاهرة في بالك؟

أبرزها: الأهرامات وأبو الهول، المتحف المصري الكبير، القاهرة الإسلامية. أفضل وقت: Oct، Nov، Dec، Jan

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #القاهرة,ready
2026-07-23,20:45,القاهرة,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-cairo-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-cairo.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/destination-cairo.png,"القاهرة مو مجرد صور.

أبرزها: الأهرامات وأبو الهول، المتحف المصري الكبير، القاهرة الإسلامية.

أفضل وقت: Oct، Nov، Dec، Jan

زبدة السفر تساعدك تبدأ من السياق، مو من الحيرة.

https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #القاهرة,ready
2026-07-23,21:30,القاهرة,monthly-destination,monthly-2026-07-06_to_2026-08-04-destination-cairo-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-cairo.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/destination-cairo.png,"القاهرة

أبرزها: الأهرامات وأبو الهول، المتحف المصري الكبير، القاهرة الإسلامية.
أفضل وقت: Oct، Nov، Dec، Jan

خططها على https://app.alzbdh.com",#الزبدة #زبدة_السفر #سفر #القاهرة,ready
2026-07-24,09:45,لوم إيديال بارفان,monthly-perfume,monthly-2026-07-06_to_2026-08-04-2026-07-24-prompt,X,prompt,,,"قبل ما تحفظ مكان أو تحجز رحلة أو تشتري عطر، خذ الزبدة.

موضوع اليوم: لوم إيديال بارفان

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-24,12:35,لوم إيديال بارفان,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-guerlain-l-homme-id-al-parfum-90803-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-guerlain-l-homme-id-al-parfum-90803.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/perfume-guerlain-l-homme-id-al-parfum-90803.png,"لوم إيديال بارفان من غيرلان.

ريحة L'Homme Idéal Parfum تفتح بلوز محمّص وحلاوة فاكهية تشبه المشمش أو الكرز، ثم تتطور إلى قاعدة جلدية مخملية مع ظلّ مسكي وحيواني خفيف.

خذ زبدة العطر قبل التجربة.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #غيرلان,ready
2026-07-24,20:45,لوم إيديال بارفان,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-guerlain-l-homme-id-al-parfum-90803-instagram,Instagram,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-guerlain-l-homme-id-al-parfum-90803.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/instagram_1080x1350/perfume-guerlain-l-homme-id-al-parfum-90803.png,"لوم إيديال بارفان من غيرلان.

زبدة العطور تقول: ريحة L'Homme Idéal Parfum تفتح بلوز محمّص وحلاوة فاكهية تشبه المشمش أو الكرز، ثم تتطور إلى قاعدة جلدية مخملية مع ظلّ مسكي وحيواني خفيف.

بدل وصف تسويقي طويل، خذ الانطباع المختصر وشوف إذا يناسبك.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #غيرلان,ready
2026-07-24,21:30,لوم إيديال بارفان,monthly-perfume,monthly-2026-07-06_to_2026-08-04-perfume-guerlain-l-homme-id-al-parfum-90803-tiktok,TikTok,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-guerlain-l-homme-id-al-parfum-90803.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/tiktok_1080x1920/perfume-guerlain-l-homme-id-al-parfum-90803.png,"لوم إيديال بارفان

ريحة L'Homme Idéal Parfum تفتح بلوز محمّص وحلاوة فاكهية تشبه المشمش أو الكرز، ثم تتطور إلى قاعدة جلدية مخملية مع ظلّ مسكي وحيواني خفيف.

زبدة العطور تختصر لك القرار.

https://app.alzbdh.com/perfumes",#الزبدة #زبدة_العطور #عطور #غيرلان,ready
2026-07-25,09:45,InterContinental Cairo Semiramis by IHG,monthly-place,monthly-2026-07-06_to_2026-08-04-2026-07-25-prompt,X,prompt,,,"وش أكثر مدينة تبغون نكثر منها في المحتوى القادم؟

موضوع اليوم: InterContinental Cairo Semiramis by IHG

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #زبدة_السفر #زبدة_العطور,ready
2026-07-25,12:35,InterContinental Cairo Semiramis by IHG,monthly-place,monthly-2026-07-06_to_2026-08-04-place-ChIJz2GOEc9AWBQRPWWYVRruSq8-x,X,visual,content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJz2GOEc9AWBQRPWWYVRruSq8.png,https://raw.githubusercontent.com/mohammedhalosaimi/AlzbdhMarketing/main/content/monthly-batch/2026-07-06_to_2026-08-04/images/x_1600x900/place-ChIJz2GOEc9AWBQRPWWYVRruSq8.png,"InterContinental Cairo Semiramis by IHG

مطعم خارج دائرة الرياض المعتادة. تقييم الزبدة 9.8/10، والزبدة تقول: إذا تبي تجربة مضمونة، خذ الفطور أو المشاوي، ومعها جلسة على النيل بتفرق كثير. المكان مناسب لطلعة مرتبة، لكن الأفضل تحجز بالك أو تختار وقت أهدى شوي.

https://app.alzbdh.com",#الزبدة #زبدة_الأماكن #cairo #مطاعم,ready
